,ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity,Year,Month,Day,Hour,Minutes,number_of_ticket
19560,9235,21B,Mpesa,WFNRNAMZFR,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19561,9235,9B,Mpesa,8IFZKG1JN8,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19562,9235,20A,Mpesa,XFRADY2VCE,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19563,9233,16B,Mpesa,9I6DT2EH3Q,2018-01-28,19:07,15,Nairobi,0,49,2018,1,28,19,7,34
19564,9259,23A,Mpesa,D0PK7JUWPF,2018-01-28,7:06,7,Nairobi,0,49,2018,1,28,7,6,14
19565,9259,22B,Mpesa,SEXCXZMMR7,2018-01-28,7:06,7,Nairobi,0,49,2018,1,28,7,6,14
19566,9259,21B,Mpesa,4PIUKSHRYW,2018-01-28,7:06,7,Nairobi,0,49,2018,1,28,7,6,14
19567,9259,16B,Mpesa,WN5FCPESYL,2018-01-28,7:06,7,Nairobi,0,49,2018,1,28,7,6,14
19568,9259,2B,Mpesa,AZQMM2FND0,2018-01-28,7:06,7,Nairobi,0,49,2018,1,28,7,6,14
19569,9259,10A,Mpesa,DXNO2HV7WI,2018-01-28,7:06,7,Nairobi,0,49,2018,1,28,7,6,14
19570,9233,2B,Mpesa,9BMYVPI0K2,2018-01-28,19:07,15,Nairobi,0,49,2018,1,28,19,7,34
19571,9233,1B,Mpesa,RPNGM5LMSF,2018-01-28,19:07,15,Nairobi,0,49,2018,1,28,19,7,34
19572,9260,1X,Mpesa,MR22RBIRPS,2018-01-28,11:02,7,Nairobi,1,11,2018,1,28,11,2,9
19573,9260,9,Mpesa,F3AV9E9KGF,2018-01-28,11:02,7,Nairobi,1,11,2018,1,28,11,2,9
19574,9235,8A,Mpesa,OENJYXWZ92,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19575,9259,17B,Mpesa,B6LNUGOZW7,2018-01-28,7:06,7,Nairobi,0,49,2018,1,28,7,6,14
19576,9261,12A,Mpesa,DJKRGOQQLB,2018-01-28,7:08,2,Nairobi,0,49,2018,1,28,7,8,8
19577,9260,3,Mpesa,ZPOKT8EHAA,2018-01-28,11:02,7,Nairobi,1,11,2018,1,28,11,2,9
19578,9260,5,Mpesa,WXJOWRYT8T,2018-01-28,11:02,7,Nairobi,1,11,2018,1,28,11,2,9
19579,9259,14A,Mpesa,9732CFFIC2,2018-01-28,7:06,7,Nairobi,0,49,2018,1,28,7,6,14
19580,9259,13A,Mpesa,UH6NMGCHSM,2018-01-28,7:06,7,Nairobi,0,49,2018,1,28,7,6,14
19581,9260,10,Mpesa,4WYLDJ6CSE,2018-01-28,11:02,7,Nairobi,1,11,2018,1,28,11,2,9
19582,9260,8,Mpesa,ENKN4BAS1I,2018-01-28,11:02,7,Nairobi,1,11,2018,1,28,11,2,9
19583,9260,2,Mpesa,VKJHTUHREO,2018-01-28,11:02,7,Nairobi,1,11,2018,1,28,11,2,9
19584,9259,6B,Mpesa,RN5ZKLYMYO,2018-01-28,7:06,7,Nairobi,0,49,2018,1,28,7,6,14
19585,9260,4,Mpesa,5WUJ0AVV26,2018-01-28,11:02,7,Nairobi,1,11,2018,1,28,11,2,9
19586,9262,7,Mpesa,HJSGQGLIHE,2018-01-28,11:03,7,Nairobi,1,11,2018,1,28,11,3,2
19587,9262,6,Mpesa,MPKRXQGUQZ,2018-01-28,11:03,7,Nairobi,1,11,2018,1,28,11,3,2
19588,9260,1,Mpesa,4JC6BMTOA9,2018-01-28,11:02,7,Nairobi,1,11,2018,1,28,11,2,9
19589,9263,9,Mpesa,SKKUIV11BN,2018-01-28,11:01,7,Nairobi,1,11,2018,1,28,11,1,10
19590,9233,17A,Mpesa,RUSYUGPWFG,2018-01-28,19:07,15,Nairobi,0,49,2018,1,28,19,7,34
19591,9263,10,Mpesa,MFFZEGE9CT,2018-01-28,11:01,7,Nairobi,1,11,2018,1,28,11,1,10
19592,9263,4,Mpesa,6ZTVAYDO3M,2018-01-28,11:01,7,Nairobi,1,11,2018,1,28,11,1,10
19593,9263,8,Mpesa,PGF4CRGB0V,2018-01-28,11:01,7,Nairobi,1,11,2018,1,28,11,1,10
19594,9263,1X,Mpesa,K20D1QRKOG,2018-01-28,11:01,7,Nairobi,1,11,2018,1,28,11,1,10
19595,9263,1,Mpesa,YYPLF09WRZ,2018-01-28,11:01,7,Nairobi,1,11,2018,1,28,11,1,10
19596,9263,2,Mpesa,TB2PAJOS5T,2018-01-28,11:01,7,Nairobi,1,11,2018,1,28,11,1,10
19597,9263,3,Mpesa,WLIU3OBYIU,2018-01-28,11:01,7,Nairobi,1,11,2018,1,28,11,1,10
19598,9263,7,Mpesa,EQHBYRD0TG,2018-01-28,11:01,7,Nairobi,1,11,2018,1,28,11,1,10
19599,9235,19B,Mpesa,XXSOC8Q4JZ,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19600,9240,23B,Mpesa,MDPPAFMXZ4,2018-01-28,7:05,14,Nairobi,0,49,2018,1,28,7,5,10
19601,9263,5,Mpesa,UX8GTG0L7R,2018-01-28,11:01,7,Nairobi,1,11,2018,1,28,11,1,10
19602,9264,8,Mpesa,GI2PVPBTXK,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19603,9264,9,Mpesa,WYORCCU5AT,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19604,9264,4,Mpesa,0SEKXIXYL8,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19605,9264,2,Mpesa,S4DEVE3GAU,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19606,9264,6,Mpesa,0BXMEUCXTP,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19607,9264,5,Mpesa,RGX5GJG8LH,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19608,9264,7,Mpesa,UFBYM5KFCC,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19609,9264,10,Mpesa,3RBABSZKLK,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19610,9265,1,Mpesa,KVRGZ4QR9G,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19611,9264,1X,Mpesa,AJ2HSF2FU2,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19612,9264,1,Mpesa,OCEC6QJ0XX,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19613,9264,3,Mpesa,ZLDGJD47Y5,2018-01-28,11:00,7,Nairobi,1,11,2018,1,28,11,0,11
19614,9265,3,Mpesa,8MKCTT8HFV,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19615,9265,1X,Mpesa,5EQBWXP2BU,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19616,9265,2,Mpesa,THYRXNSY9S,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19617,9265,4,Mpesa,LQ90XYHPCG,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19618,9265,10,Mpesa,DQ840YODKR,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19619,9234,24A,Mpesa,IHN3F8AEH2,2018-01-28,7:12,9,Nairobi,0,49,2018,1,28,7,12,32
19620,9265,9,Mpesa,RIJKF0YA5H,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19621,9265,8,Mpesa,N5LIQEEERT,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19622,9265,7,Mpesa,VS74478KSN,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19623,9265,6,Mpesa,EUPDHMJGIM,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19624,9266,5,Mpesa,PW3BFLOIL3,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19625,9265,5,Mpesa,FSHHLLJOMM,2018-01-28,10:59,7,Nairobi,1,11,2018,1,28,10,59,11
19626,9266,1,Mpesa,SHIBLS7LC6,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19627,9266,4,Mpesa,EEVG4CXFDB,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19628,9266,1X,Mpesa,DWNGMQRQKL,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19629,9233,9A,Mpesa,LOZQEBPGNU,2018-01-28,19:07,15,Nairobi,0,49,2018,1,28,19,7,34
19630,9266,10,Mpesa,PLD4MVDZY0,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19631,9266,8,Mpesa,BGHMUDPE5S,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19632,9266,3,Mpesa,YOXQEEJLGY,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19633,9266,9,Mpesa,ARQQ26BTRR,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19634,9267,2,Mpesa,O5LHAPOA8A,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19635,9267,1,Mpesa,TD0OPN53RT,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19636,9266,6,Mpesa,CCFNKYSCT2,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19637,9266,7,Mpesa,SI3IFODX2B,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19638,9266,2,Mpesa,CC9J8DETPS,2018-01-28,10:58,7,Nairobi,1,11,2018,1,28,10,58,11
19639,9268,4,Mpesa,DXDRWH8SVJ,2018-01-28,10:56,7,Nairobi,1,11,2018,1,28,10,56,10
19640,9268,1X,Mpesa,GGPWM3EWXV,2018-01-28,10:56,7,Nairobi,1,11,2018,1,28,10,56,10
19641,9268,1,Mpesa,XGRLJBNLYK,2018-01-28,10:56,7,Nairobi,1,11,2018,1,28,10,56,10
19642,9267,5,Mpesa,QA0PMU9SKP,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19643,9235,18A,Mpesa,GLDCDI6VJ9,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19644,9267,10,Mpesa,KOMGEJG2N6,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19645,9267,9,Mpesa,P0JGALYSAD,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19646,9267,3,Mpesa,MCXX6KL6QC,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19647,9267,4,Mpesa,OG4RMWOPJQ,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19648,9267,1X,Mpesa,OMLSIF4VOK,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19649,9267,8,Mpesa,BALTEPRM3U,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19650,9269,5,Mpesa,ZLBJUGNPHM,2018-01-28,10:55,7,Nairobi,1,11,2018,1,28,10,55,9
19651,9267,7,Mpesa,ETOBNJJYAS,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19652,9267,6,Mpesa,OOW8E9XKNR,2018-01-28,10:57,7,Nairobi,1,11,2018,1,28,10,57,11
19653,9270,1,Mpesa,ONJISAEPBR,2018-01-28,10:54,7,Nairobi,1,11,2018,1,28,10,54,10
19654,9268,2,Mpesa,GIA3DBQ3BX,2018-01-28,10:56,7,Nairobi,1,11,2018,1,28,10,56,10
19655,9268,10,Mpesa,C08AJM2REF,2018-01-28,10:56,7,Nairobi,1,11,2018,1,28,10,56,10
19656,9268,9,Mpesa,6ETMN6LPIK,2018-01-28,10:56,7,Nairobi,1,11,2018,1,28,10,56,10
19657,9235,17B,Mpesa,JXBQVTLXFM,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19658,9268,8,Mpesa,XVOVGPNCDX,2018-01-28,10:56,7,Nairobi,1,11,2018,1,28,10,56,10
19659,9268,7,Mpesa,FX1BPI9W2O,2018-01-28,10:56,7,Nairobi,1,11,2018,1,28,10,56,10
19660,9256,1B,Mpesa,36JDJJHUQ5,2018-01-28,7:08,9,Nairobi,0,49,2018,1,28,7,8,15
19661,9269,10,Mpesa,Q48SJANEU5,2018-01-28,10:55,7,Nairobi,1,11,2018,1,28,10,55,9
19662,9235,25,Mpesa,ADVBXQHGRL,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19663,9271,4,Mpesa,REC4XVDJAJ,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19664,9271,1,Mpesa,VPE3FYW0AD,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19665,9235,15B,Mpesa,YAOD1ZP9RP,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19666,9271,7,Mpesa,L1GHPXMPGL,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19667,9271,2,Mpesa,FGXW2ODLS4,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19668,9272,1X,Mpesa,BIS5GGST9W,2018-01-28,10:52,7,Nairobi,1,11,2018,1,28,10,52,9
19669,9273,20B,Mpesa,Q2GOJXW8ER,2018-01-28,7:08,0,Nairobi,0,49,2018,1,28,7,8,8
19670,9269,9,Mpesa,BTGFYAJ9IL,2018-01-28,10:55,7,Nairobi,1,11,2018,1,28,10,55,9
19671,9269,8,Mpesa,9X1EJWM2PC,2018-01-28,10:55,7,Nairobi,1,11,2018,1,28,10,55,9
19672,9268,6,Mpesa,VWSTOVCXXA,2018-01-28,10:56,7,Nairobi,1,11,2018,1,28,10,56,10
19673,9268,5,Mpesa,FQGQTMKQFQ,2018-01-28,10:56,7,Nairobi,1,11,2018,1,28,10,56,10
19674,9256,24B,Mpesa,XA66EDOP38,2018-01-28,7:08,9,Nairobi,0,49,2018,1,28,7,8,15
19675,9269,6,Mpesa,CZZDDWKDOM,2018-01-28,10:55,7,Nairobi,1,11,2018,1,28,10,55,9
19676,9269,4,Mpesa,KNGGPFWIGM,2018-01-28,10:55,7,Nairobi,1,11,2018,1,28,10,55,9
19677,9274,23A,Mpesa,TG4GHWUTUB,2018-01-28,7:15,9,Nairobi,0,49,2018,1,28,7,15,17
19678,9269,3,Mpesa,3KEPIS26BN,2018-01-28,10:55,7,Nairobi,1,11,2018,1,28,10,55,9
19679,9269,2,Mpesa,EE5GGT0NKE,2018-01-28,10:55,7,Nairobi,1,11,2018,1,28,10,55,9
19680,9270,10,Mpesa,PGKLBCBWYH,2018-01-28,10:54,7,Nairobi,1,11,2018,1,28,10,54,10
19681,9270,9,Mpesa,KEVUJYVXUO,2018-01-28,10:54,7,Nairobi,1,11,2018,1,28,10,54,10
19682,9270,8,Mpesa,TQSV5SV5ZL,2018-01-28,10:54,7,Nairobi,1,11,2018,1,28,10,54,10
19683,9270,6,Mpesa,KA2OV2GVU6,2018-01-28,10:54,7,Nairobi,1,11,2018,1,28,10,54,10
19684,9269,7,Mpesa,ZGAWJXMVXK,2018-01-28,10:55,7,Nairobi,1,11,2018,1,28,10,55,9
19685,9270,7,Mpesa,UGGAM9MSCD,2018-01-28,10:54,7,Nairobi,1,11,2018,1,28,10,54,10
19686,9271,8,Mpesa,WGS1ZCHIIM,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19687,9271,3,Mpesa,ORWZSK3M3W,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19688,9270,5,Mpesa,VJDRYEBJON,2018-01-28,10:54,7,Nairobi,1,11,2018,1,28,10,54,10
19689,9270,4,Mpesa,BGAEUR26RL,2018-01-28,10:54,7,Nairobi,1,11,2018,1,28,10,54,10
19690,9270,3,Mpesa,TXFKBWJASP,2018-01-28,10:54,7,Nairobi,1,11,2018,1,28,10,54,10
19691,9270,2,Mpesa,ME58ZJ9Q6O,2018-01-28,10:54,7,Nairobi,1,11,2018,1,28,10,54,10
19692,9271,9,Mpesa,CUBKXHFVUK,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19693,9233,20B,Mpesa,P3TWNDD7M8,2018-01-28,19:07,15,Nairobi,0,49,2018,1,28,19,7,34
19694,9233,19B,Mpesa,QBLZYGC3GZ,2018-01-28,19:07,15,Nairobi,0,49,2018,1,28,19,7,34
19695,9233,18B,Mpesa,900CTRVJML,2018-01-28,19:07,15,Nairobi,0,49,2018,1,28,19,7,34
19696,9271,10,Mpesa,A1X9Z5OU26,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19697,9271,1X,Mpesa,0LRYVDPHH1,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19698,9271,6,Mpesa,DTUCUXHLYI,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19699,9271,5,Mpesa,30ZKPDTL7G,2018-01-28,10:53,7,Nairobi,1,11,2018,1,28,10,53,11
19700,9272,2,Mpesa,O6MPZ8KTYF,2018-01-28,10:52,7,Nairobi,1,11,2018,1,28,10,52,9
19701,9275,4,Mpesa,9VZAVSPEPU,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19702,9272,9,Mpesa,Q1GKB8H9V0,2018-01-28,10:52,7,Nairobi,1,11,2018,1,28,10,52,9
19703,9272,10,Mpesa,DQDW1TGODE,2018-01-28,10:52,7,Nairobi,1,11,2018,1,28,10,52,9
19704,9272,8,Mpesa,PRXV9JWL9O,2018-01-28,10:52,7,Nairobi,1,11,2018,1,28,10,52,9
19705,9272,6,Mpesa,JJEFI8O05L,2018-01-28,10:52,7,Nairobi,1,11,2018,1,28,10,52,9
19706,9275,3,Mpesa,BBT0JECQNP,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19707,9275,2,Mpesa,TD49BOTKVZ,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19708,9276,6,Mpesa,SXHHWH1ZKS,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19709,9272,4,Mpesa,IELP3W3RH9,2018-01-28,10:52,7,Nairobi,1,11,2018,1,28,10,52,9
19710,9272,7,Mpesa,6IVEGUAJCD,2018-01-28,10:52,7,Nairobi,1,11,2018,1,28,10,52,9
19711,9275,10,Mpesa,HS2CHDBF9E,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19712,9275,9,Mpesa,MEA6ZDVA8I,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19713,9235,16A,Mpesa,9T8JIZKWY2,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19714,9272,1,Mpesa,E9NIHBWTTK,2018-01-28,10:52,7,Nairobi,1,11,2018,1,28,10,52,9
19715,9275,5,Mpesa,QXRUFXCTQV,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19716,9275,7,Mpesa,YOA6LEVNBW,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19717,9275,6,Mpesa,YMDA8VWCYS,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19718,9275,8,Mpesa,XKPRXKXMSS,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19719,9275,1X,Mpesa,SVJ5R3HKET,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19720,9275,1,Mpesa,XWM6BQSEWX,2018-01-28,10:51,7,Nairobi,1,11,2018,1,28,10,51,11
19721,9277,3B,Mpesa,QS184PZNES,2018-01-28,7:01,7,Nairobi,0,49,2018,1,28,7,1,1
19722,9276,7,Mpesa,HQHMKT8QC4,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19723,9276,2,Mpesa,TWFHCQ9GRT,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19724,9276,1X,Mpesa,NKRRNMRRUV,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19725,9278,4,Mpesa,OV19BEEB4G,2018-01-28,10:40,7,Nairobi,1,11,2018,1,28,10,40,10
19726,9278,1X,Mpesa,JWGMOCWJWO,2018-01-28,10:40,7,Nairobi,1,11,2018,1,28,10,40,10
19727,9278,1,Mpesa,AXPSLMM22L,2018-01-28,10:40,7,Nairobi,1,11,2018,1,28,10,40,10
19728,9276,8,Mpesa,5FA2GAUSHO,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19729,9235,18B,Mpesa,ICPRD5KT03,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19730,9278,10,Mpesa,P2RO4AUB5V,2018-01-28,10:40,7,Nairobi,1,11,2018,1,28,10,40,10
19731,9278,3,Mpesa,YTVYUBFEXC,2018-01-28,10:40,7,Nairobi,1,11,2018,1,28,10,40,10
19732,9278,2,Mpesa,UL10IW2KGW,2018-01-28,10:40,7,Nairobi,1,11,2018,1,28,10,40,10
19733,9279,1,Mpesa,IPVDNSOHLY,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19734,9276,5,Mpesa,RPIGQFK2AK,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19735,9256,22A,Mpesa,9HCS9HBJKG,2018-01-28,7:08,9,Nairobi,0,49,2018,1,28,7,8,15
19736,9276,10,Mpesa,JV4S7AMH5K,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19737,9256,24A,Mpesa,CTOKF0MTSX,2018-01-28,7:08,9,Nairobi,0,49,2018,1,28,7,8,15
19738,9256,21A,Mpesa,FFDXWKSP3U,2018-01-28,7:08,9,Nairobi,0,49,2018,1,28,7,8,15
19739,9256,23A,Mpesa,TGYSUJQS8G,2018-01-28,7:08,9,Nairobi,0,49,2018,1,28,7,8,15
19740,9276,9,Mpesa,YTOILOR3U2,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19741,9276,1,Mpesa,Y55NGCESWE,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19742,9278,7,Mpesa,4UTOCK35YB,2018-01-28,10:40,7,Nairobi,1,11,2018,1,28,10,40,10
19743,9276,4,Mpesa,YRQDLCXM2K,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19744,9233,15B,Mpesa,8BHAFFVEOL,2018-01-28,19:07,15,Nairobi,0,49,2018,1,28,19,7,34
19745,9276,3,Mpesa,SIN9TNRA2S,2018-01-28,10:50,7,Nairobi,1,11,2018,1,28,10,50,11
19746,9278,9,Mpesa,RKLI54LVB9,2018-01-28,10:40,7,Nairobi,1,11,2018,1,28,10,40,10
19747,9279,6,Mpesa,IPE71YAA2W,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19748,9279,2,Mpesa,VTLL9RWG3A,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19749,9279,3,Mpesa,UCAKVVIQIF,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19750,9278,8,Mpesa,QWPY0GMCCO,2018-01-28,10:40,7,Nairobi,1,11,2018,1,28,10,40,10
19751,9279,9,Mpesa,KBJWTV5WT0,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19752,9279,8,Mpesa,REFDWD18NT,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19753,9279,10,Mpesa,PQCYKZQXLZ,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19754,9278,5,Mpesa,YOK0MASBNP,2018-01-28,10:40,7,Nairobi,1,11,2018,1,28,10,40,10
19755,9280,5,Mpesa,DAW4IKQSWM,2018-01-28,10:20,7,Nairobi,1,11,2018,1,28,10,20,10
19756,9279,7,Mpesa,VRRUWAMJTX,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19757,9279,1X,Mpesa,QCM9WQQX5B,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19758,9281,1X,Mpesa,4SIE6GIGXQ,2018-01-28,10:00,7,Nairobi,1,11,2018,1,28,10,0,8
19759,9280,2,Mpesa,ZYTKBONEVM,2018-01-28,10:20,7,Nairobi,1,11,2018,1,28,10,20,10
19760,9261,8A,Mpesa,RDNZACJXRK,2018-01-28,7:08,2,Nairobi,0,49,2018,1,28,7,8,8
19761,9280,1X,Mpesa,8DFDOVYBCQ,2018-01-28,10:20,7,Nairobi,1,11,2018,1,28,10,20,10
19762,9280,1,Mpesa,I5UNAJIU4L,2018-01-28,10:20,7,Nairobi,1,11,2018,1,28,10,20,10
19763,9279,4,Mpesa,0URC3SVCMU,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19764,9279,5,Mpesa,TNVCBDYWNI,2018-01-28,10:30,7,Nairobi,1,11,2018,1,28,10,30,11
19765,9280,10,Mpesa,NIJZXIS5DF,2018-01-28,10:20,7,Nairobi,1,11,2018,1,28,10,20,10
19766,9233,5B,Mpesa,6MLBJHM6WY,2018-01-28,19:07,15,Nairobi,0,49,2018,1,28,19,7,34
19767,9280,9,Mpesa,WC4NPBPIQ8,2018-01-28,10:20,7,Nairobi,1,11,2018,1,28,10,20,10
19768,9280,4,Mpesa,U7HEFRMPWG,2018-01-28,10:20,7,Nairobi,1,11,2018,1,28,10,20,10
19769,9280,3,Mpesa,NGPR1LP4QO,2018-01-28,10:20,7,Nairobi,1,11,2018,1,28,10,20,10
19770,9282,3,Mpesa,SY7TXZBARL,2018-01-28,10:10,7,Nairobi,1,11,2018,1,28,10,10,11
19771,9280,7,Mpesa,MEZVTOHPNH,2018-01-28,10:20,7,Nairobi,1,11,2018,1,28,10,20,10
19772,9280,8,Mpesa,1VEDKLCECD,2018-01-28,10:20,7,Nairobi,1,11,2018,1,28,10,20,10
19773,9282,7,Mpesa,UXXBRC7JNR,2018-01-28,10:10,7,Nairobi,1,11,2018,1,28,10,10,11
19774,9282,1X,Mpesa,AAGBC3IK5R,2018-01-28,10:10,7,Nairobi,1,11,2018,1,28,10,10,11
19775,9282,10,Mpesa,ZEX5GPFHZR,2018-01-28,10:10,7,Nairobi,1,11,2018,1,28,10,10,11
19776,9282,9,Mpesa,ZKVCLNBQCF,2018-01-28,10:10,7,Nairobi,1,11,2018,1,28,10,10,11
19777,9282,8,Mpesa,O9ZZJ99TZ3,2018-01-28,10:10,7,Nairobi,1,11,2018,1,28,10,10,11
19778,9235,7A,Mpesa,DM6RZTCQOG,2018-01-28,7:09,1,Nairobi,0,49,2018,1,28,7,9,32
19779,9282,4,Mpesa,SKJWTJGXQV,2018-01-28,10:10,7,Nairobi,1,11,2018,1,28,10,10,11
19780,9261,16A,Mpesa,DXI4F3BP2A,2018-01-28,7:08,2,Nairobi,0,49,2018,1,28,7,8,8
19781,9282,5,Mpesa,GQZEQTINDQ,2018-01-28,10:10,7,Nairobi,1,11,2018,1,28,10,10,11
19782,9282,6,Mpesa,VZOYCNZRPY,2018-01-28,10:10,7,Nairobi,1,11,2018,1,28,10,10,11
19783,9282,2,Mpesa,QVGBNS9KZ0,2018-01-28,10:10,7,Nairobi,1,11,2018,1,28,10,10,11
19784,9281,10,Mpesa,OFLBQ8YKCZ,2018-01-28,10:00,7,Nairobi,1,11,2018,1,28,10,0,8
19785,9245,1B,Mpesa,XTUUGOK9SM,2018-01-28,7:14,14,Nairobi,0,49,2018,1,28,7,14,8
19786,9281,9,Mpesa,CE2KM3TUNT,2018-01-28,10:00,7,Nairobi,1,11,2018,1,28,10,0,8
